opis_id,name,address,city,state,lat,lon,price
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter,GA,32.394510,-82.062432,3.249000
66182,CIRCLE K #2706708,"I-185, EXIT 10",Midland,GA,32.574861,-84.827152,3.339000
63915,HIGHWAY 80 CHEVRON,"I-185, EXIT 7",Midland,GA,32.574861,-84.827152,3.399000
4161,EL CHEAPO,I-95 & EXIT 76,Midway,GA,31.801003,-81.416664,3.525667
52278,NEIGHBORS EXPRESS,US-25/SR-121/SR-23/SR-67,Millen,GA,32.806892,-81.942039,3.382333
72313,THOMPSON'S CORNER,US-25,Millen,GA,32.806892,-81.942039,3.315667
68290,WALTON TRUCK STOP,US-78/SR-10 & SR-83,Monroe,GA,33.798428,-83.721862,3.999000
64833,QWICKSERV,US-319 BUS & SR-133/SR-35/SR-33,Moultrie,GA,31.179430,-83.790786,3.599000
64834,SUSIE Q #90,US-319 & SR-33,Moultrie,GA,31.179430,-83.790786,3.799000
10104,GEO H GREEN OIL,"I-85/SR-403, EXIT 41 & US-27 ALT",Newnan,GA,33.375833,-84.777324,3.199000
65490,PILOT TRAVEL CENTER #422,"I-85, EXIT 41 & US-29",Newnan,GA,33.375833,-84.777324,3.699000
65490,PILOT TRAVEL CENTERS #422,"I-85, EXIT 41 & US-29",Newnan,GA,33.375833,-84.777324,3.699000
60795,CIRCLE K #2745080,US-319/US-129/SR-90/SR-11,Ocilla,GA,31.598633,-83.249809,3.625667
68512,BP,US-29/SR-154,Palmetto,GA,33.540676,-84.676611,3.249000
60230,CIRCLE K #2745152,US-19,Pelham,GA,31.126639,-84.151459,3.499000
3479,FAST MARKET #4550,"I-75/SR-401, EXIT 136 & US-341",Perry,GA,32.473708,-83.727809,3.099000
60781,JP PERRY,"I-75, EXIT 138",Perry,GA,32.473708,-83.727809,3.082333
66388,Gas n Go,"I-75, EXIT 117 AT MILE 117",Pinehurst,GA,32.196212,-83.759519,3.099000
71173,ENMARKET #828,"I-95/SR-405, EXIT 102 & US-80",Pooler,GA,32.105635,-81.256032,3.082333
71119,PARKER'S #69 (DISCOUNT AVAILABLE),"I-95/SR-405, EXIT 102 & US-80",Pooler,GA,32.105635,-81.256032,3.122333
4179,CIRCLE K #2705352,"I-95/SR-405, EXIT 109 & SR-30/SR-21",Port Wentworth,GA,32.192015,-81.205725,3.099000
70783,ENMARKET #820,"I-95/SR-405, EXIT 109 & SR-21",Port Wentworth,GA,32.192015,-81.205725,3.090667
72429,PARKERS #16 (DISCOUNT AVAILABLE),SR-21,Port Wentworth,GA,32.192015,-81.205725,3.105667
52641,PILOT TRAVEL CENTER #71,"I-95, EXIT 109",Port Wentworth,GA,32.192015,-81.205725,3.419000
52641,PILOT TRAVEL CENTERS #71,"I-95, EXIT 109",Port Wentworth,GA,32.192015,-81.205725,3.372333
71869,PORT FUEL CENTER,"I-516, EXIT 7B & SR-21",Port Wentworth,GA,32.192015,-81.205725,3.182333
4372,GRADYS TRUCKSTOP,"I-16, EXIT 111",Pulaski,GA,32.390651,-81.953437,3.465667
67370,CIRCLE M #43,US-441/US-23/SR-15,Rabun Gap,GA,34.957214,-83.386454,3.549000
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,32.364530,-81.880493,3.232333
71739,TA EXPRESS #418,"I-16/SR-404, EXIT 116 & US-301/25",Register,GA,32.364530,-81.880493,3.285667
4187,FLYING J TRAVEL PLAZA #632,"I-75, EXIT 320",Resaca,GA,34.579365,-84.943824,3.295667
67827,GAS N GO,US-280/SR-27 & SR-520,Richland,GA,32.088762,-84.662001,3.199000
4363,EL CHEAPO #4,"I-95, EXIT 87",Richmond Hill,GA,31.900191,-81.310077,3.095667
66921,LOVES TRAVEL STOP #338,"I-95/SR-405, EXIT 90 & SR-144",Richmond Hill,GA,31.900191,-81.310077,3.364000
6632,TA SAVANNAH TRAVEL CENTER,"I-95/SR-405,  EXIT 87 & US-17/SR-25",Richmond Hill,GA,31.900191,-81.310077,3.350667
71632,Loves Travel Stop #819,SR-21 & SR-275,Rincon,GA,32.295645,-81.233312,3.330667
52430,CHEVRON FOOD MART,"I-75, EXIT 350 & SR-2",Ringgold,GA,34.913524,-85.120643,2.859000
66805,CIRCLE K #2723553,US-27,Ringgold,GA,34.913524,-85.120643,3.075667
68316,CIRCLE K #2723622,"I-75, EXIT 345",Ringgold,GA,34.913524,-85.120643,3.075667
68029,MAPCO #3502,SR-151,Ringgold,GA,34.913524,-85.120643,3.092333
4204,PILOT TRAVEL CENTER #415,"I-59, EXIT 4",Rising Fawn,GA,34.760079,-85.531076,3.819000
4204,PILOT TRAVEL CENTERS #415,"I-59, EXIT 4",Rising Fawn,GA,34.760079,-85.531076,3.859000
64840,BP,US-278/SR-6 & SR-101,Rockmart,GA,34.008306,-85.044978,3.599000
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,34.008306,-85.044978,3.319000
72250,RACEWAY #6854,US-278 & SR-113,Rockmart,GA,34.008306,-85.044978,3.172333
63330,CIRCLE K #2723678,SR-53,Rome,GA,34.266133,-85.186052,3.062333
60797,EVANS FOOD MART,SR-20,Rome,GA,34.266133,-85.186052,3.699000
71478,RACEWAY #6970,SR-1 & Coker Rd,Rome,GA,34.266133,-85.186052,3.199000
68841,PILOT TRAVEL CENTER #575,"I-95, EXIT 1",Saint Marys,GA,30.756672,-81.578449,3.599000
68841,PILOT TRAVEL CENTERS #575,"I-95, EXIT 1",Saint Marys,GA,30.756672,-81.578449,3.599000
69887,CIRCLE K #2701869,SR-21 & SR-307,Savannah,GA,32.012457,-81.194157,3.115667
10007,CIRCLE K #2705346,SR-307,Savannah,GA,32.012457,-81.194157,3.032333
71438,LOVES TRAVEL STOP #893,US-80 & SR-307,Savannah,GA,32.012457,-81.194157,3.289000
3471,MR FUEL DBA ONE9 #72,"I-16, EXIT 160",Savannah,GA,32.012457,-81.194157,3.132333
3471,ONE9 MR FUEL #72,"I-16, EXIT 160",Savannah,GA,32.012457,-81.194157,3.119000
70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,32.012457,-81.194157,3.032333
63904,SUNOCO,"I-95, EXIT 19",Savannah,GA,32.012457,-81.194157,3.632333
72153,Jet Food Store,SR-15 & SR-46,Soperton,GA,32.378268,-82.594019,3.415667
64843,A TO Z TRUCKSTOP,US-301/US-25/SR-73,Statesboro,GA,32.439408,-81.775106,3.599000
64842,Circle K #2745128,US-301 & US-25,Statesboro,GA,32.439408,-81.775106,3.199000
70263,ENMARKET #769,US-301,Statesboro,GA,32.439408,-81.775106,3.699000
72120,GAS PRO TRAVEL CENTER,US-301/25,Statesboro,GA,32.439408,-81.775106,3.129000
73016,PARKERS #112,SR 67,Statesboro,GA,32.439408,-81.775106,3.199000
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,33.804187,-84.171420,3.529000
67281,PARKERS SURRENCY #208,US-341/SR-27 & SR-121,Surrency,GA,31.721916,-82.197823,3.585667
72776,MARATHON,"1-75, Exit 80",Sycamore,GA,31.671652,-83.635525,3.299000
863,Ocean Fuel,US-301/SR-73,Sylvania,GA,32.747226,-81.640693,3.499000
5309,NEWBORN TRUCK STOP,I-20 EXIT 5,Tallapoosa,GA,33.736656,-85.287358,3.407333
52691,PILOT TRAVEL CENTER #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,33.736656,-85.287358,3.389000
52691,PILOT TRAVEL CENTERS #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,33.736656,-85.287358,3.449000
72297,T & M FOOD STORE,SR-113,Taylorsville,GA,34.085129,-84.985629,3.367000
63695,FLYING J TRAVEL PLAZA #634,"I-20/SR-402, EXIT 19 & SR-113",Temple,GA,33.733245,-85.027295,3.419000
63584,PILOT TRAVEL CENTER #417,"I-20, EXIT 19",Temple,GA,33.733245,-85.027295,3.389000
63584,PILOT TRAVEL CENTERS #417,"I-20, EXIT 19",Temple,GA,33.733245,-85.027295,3.449000
63546,CITGO QUIK MART,SR/15 & SR-68,Tennille,GA,32.936618,-82.812071,3.465667
4164,CIRCLE K #2723897,"I-75, EXIT 138",Thomasville,GA,30.839422,-83.978781,3.235667
72760,RaceWay #6999,US-84 & US-319,Thomasville,GA,30.839422,-83.978781,3.165667
72290,SUNSTOP,US-19,Thomasville,GA,30.839422,-83.978781,3.282333
63922,THOMASVILLE TRAVEL CENTER,US-84 & SR-3,Thomasville,GA,30.839422,-83.978781,3.180667
1106,CIRCLE K #2705367,"I-20, EXIT 172",Thomson,GA,33.469270,-82.495116,3.399000
66987,LOVES TRAVEL STOP #354,"US-78 & I-20, EXIT 172",Thomson,GA,33.469270,-82.495116,3.849000
72737,Mollys Food and Fuel,"I-20, EXIT 175 & SR-150",Thomson,GA,33.469270,-82.495116,3.499000
72700,RACEWAY #6726,"I-30, Exit 172",Thomson,GA,33.469270,-82.495116,3.399000
73080,Circle K #2707255,"I-75, Exit 60",Tifton,GA,31.462099,-83.520499,3.062333
66523,LOVES TRAVEL STOP #325,"I-75, EXIT 59 & SOUTHWELL BLVD",Tifton,GA,31.462099,-83.520499,3.609000
52239,PILOT TRAVEL CENTER #192,"I-75, EXIT 60",Tifton,GA,31.462099,-83.520499,3.619000
52239,PILOT TRAVEL CENTERS #192,"I-75, EXIT 60",Tifton,GA,31.462099,-83.520499,3.599000
66597,BP,"I-16, EXIT 90 & US-1",Twin City,GA,32.582227,-82.159379,3.782333
65494,FLYING J TRAVEL PLAZA #633,"I-20, EXIT 138",Union Point,GA,33.618816,-83.075036,3.859000
73085,Loves Travel Stop #550,I-75 EXIT 13,Valdosta,GA,30.850126,-83.278833,3.222333
63925,PILOT #4561,"I-75, EXIT 11",Valdosta,GA,30.850126,-83.278833,3.359000
63925,PILOT TRAVEL CENTER #4561,"I-75, EXIT 11",Valdosta,GA,30.850126,-83.278833,3.285667
71931,QUIKTRIP #7071,I-75 & SR-133/401,Valdosta,GA,30.850126,-83.278833,3.032333
66518,Racetrac #2622,"I-75, EXIT 60",Valdosta,GA,30.850126,-83.278833,3.032333
72154,JET FOOD STORE #93,US-280 & SR-135,Vidalia,GA,32.212079,-82.402187,3.432333
66342,ONE9 #398,"I-75, EXIT 109",Vienna,GA,32.092747,-83.786839,3.109000
9485,PILOT #4559,"I-20, EXIT 26",Villa Rica,GA,33.727754,-84.920233,3.449000
9485,PILOT TRAVEL CENTER #4559,"I-20, EXIT 26",Villa Rica,GA,33.727754,-84.920233,3.389000
66292,LOVES TRAVEL STOP #311,"I-20, EXIT 9",Waco,GA,33.702175,-85.189755,3.390667
60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,32.864790,-82.402802,3.415667
64850,SHAKE RAG EXPRESS,US-1 & US-78,Wadley,GA,32.864790,-82.402802,3.415667
70599,Jet Food Store,US-278,Warrenton,GA,33.407657,-82.665124,3.415667
67394,Circle K #2745133,US-23 & SR-38,Waycross,GA,31.211006,-82.357658,3.399000
71120,GAS PRO TRAVEL CENTER,US-25 & SR-56,Waynesboro,GA,33.091279,-82.014290,3.799000
72714,LOVES TRAVEL STOP  #771,I-85 & SR-18,West Point,GA,32.898178,-85.141622,3.679000
70707,TA Express West Point #283,"I-85/SR-403, EXIT 2 & SR-18",West Point,GA,32.898178,-85.141622,3.665667
67968,WHITESBURG BP,US-27/SR-16,Whitesburg,GA,33.492068,-84.914300,3.699000
66709,CIRCLE K #2709343,"I-24, EXIT 169",Wildwood,GA,34.966937,-85.421501,3.145667
66293,One9 #254,"I-24, EXIT 169",Wildwood,GA,34.966937,-85.421501,3.099000
67994,Pure,US-82/SR-520/SR-135,Willacoochee,GA,31.335094,-83.044003,3.465667
7798,CIRCLE K #2745100,"I-95, EXIT 7",Woodbine,GA,30.959855,-81.718098,3.232333
52431,WOODBINE TRAVEL CENTER,"I-95, EXIT 14",Woodbine,GA,30.959855,-81.718098,3.032333
5349,JET FOOD STORE #17,US-1/SR=4/SR-540 & US-220/SR-47,Wrens,GA,33.207434,-82.387583,3.415667
70130,SIDE TRACK,SR-57,Wrightsville,GA,32.726812,-82.719072,3.315667
72145,JP ZEBULON,US-19,Zebulon,GA,33.090996,-84.339467,3.135000
64678,AINSWORTH FOUR CORNERS,US-218/SR-27 & SR-92,Ainsworth,IA,41.290050,-91.554266,3.109000
3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,43.076307,-94.232063,3.499000
7398,FLYING J #913,"I-80, EXIT 142 & US-65",Altoona,IA,41.653452,-93.482793,3.355667
7398,FLYING J TRAVEL PLAZA #913,"I-80, EXIT 142 & US-65",Altoona,IA,41.653452,-93.482793,3.342333
71797,KWIK STAR #1186,"I-80/US-6, EXIT 142 & US-65",Altoona,IA,41.653452,-93.482793,3.199000
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,41.653452,-93.482793,2.959000
71718,KWIK STAR #1158,US-30,Ames,IA,42.025725,-93.622491,3.174000
67150,Maverik Country Store #5119,"US-30, EXIT 150",Ames,IA,42.025725,-93.622491,3.082333
67341,CASEYS #3898,"US-151, EXIT 49 & CR-E34",Anamosa,IA,42.108825,-91.275205,3.359000
70736,CASEYS #1941,"I-35, EXIT 90 & SR-160",Ankeny,IA,41.733637,-93.599424,3.139000
71339,CASEYS #3934,"I-35, EXIT 89 & CO-R6F",Ankeny,IA,41.733637,-93.599424,3.099000
72732,KUM & GO #2212,I-35 EXIT 89,Ankeny,IA,41.733637,-93.599424,3.132333
5230,ONE9 #496,"I-80, EXIT 265",Atalissa,IA,41.571687,-91.166454,3.015667
71681,WASPYS TRUCK STOP,US-71,Audubon,IA,41.718019,-94.928372,3.315667
63569,Flying J Dealer #893,"I-80, EXIT 40 (US-59)",Avoca,IA,41.482864,-95.337256,3.659000
63569,PILOT TRAVEL CENTERS #893,"I-80, EXIT 40 (US-59)",Avoca,IA,41.482864,-95.337256,3.659000
60807,BATAVIA GARDENS AND GAS,"US-34, EXIT 203",Batavia,IA,40.994954,-92.167346,3.379000
70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,41.567047,-90.477035,3.599000
70582,Kwik Star #1039,I-80 EXIT 301,Bettendorf,IA,41.567047,-90.477035,3.649000
64856,KUM & GO #1056,"I-35, EXIT 56",Bevington,IA,41.359955,-93.784187,3.099000
71217,KUM & GO #0185,US-65,Bondurant,IA,41.699873,-93.447983,3.095000
52484,KWIK STAR #303,"I-80, EXIT 201 & US-21",Brooklyn,IA,41.731470,-92.444886,3.129000
67162,PILOT TRAVEL CENTER #495,"I-80 , EXIT 201",Brooklyn,IA,41.731470,-92.444886,3.699000
67162,PILOT TRAVEL CENTERS #495,"I-80 , EXIT 201",Brooklyn,IA,41.731470,-92.444886,3.785667
69125,TA BROOKLYN,"I-80, EXIT 197",Brooklyn,IA,41.731470,-92.444886,3.819000
67182,KWIK STAR #817,US-52 & SR-24,Calmar,IA,43.181104,-91.867965,3.579000
67431,SPARKYS ONE STOP #32,I-30 & CR 33,Carroll,IA,42.070359,-94.864643,3.232333
67613,KWIK STAR #490,"US-20, EXIT 225 & SR-27/SR-58",Cedar Falls,IA,42.519070,-92.454009,3.524000
67685,CASEYS #2792,"I-380/US-218, EXIT 13",Cedar Rapids,IA,41.964226,-91.679164,3.499000
71302,KWIK STAR #1107,I-380 EXIT 18,Cedar Rapids,IA,41.964226,-91.679164,3.574000
69528,KWIK STAR #283,"I-380/US-218/SR-27, EXIT 13",Cedar Rapids,IA,41.964226,-91.679164,3.532333
70049,KWIK STAR #581,"I-380, EXIT 17",Cedar Rapids,IA,41.964226,-91.679164,3.540667
71433,Kwik Star #1146,US HWY 151,Cedar Rapids,IA,41.964226,-91.679164,3.624000
70221,PILOT #1092,CR-70 E,Cedar Rapids,IA,41.964226,-91.679164,3.779000
70221,PILOT TRAVEL CENTER #1092,CR-70 E,Cedar Rapids,IA,41.964226,-91.679164,3.779000
66931,CASEYS #3896,"I-380, EXIT 35",Center Point,IA,42.183811,-91.780478,3.449000
72535,MFA #911310,SR-5,Centerville,IA,40.728381,-92.871391,3.125667
67861,CASEYS #4308,US-34,Chariton,IA,41.017447,-93.309629,3.539000
64857,CHARITON FOOD SHOP,US-34,Chariton,IA,41.017447,-93.309629,3.369000
67174,KWIK STAR #419,"US-218, EXIT 218",Charles City,IA,43.062245,-92.671492,3.539000
72279,AMOCO,US-30,Clarence,IA,41.885751,-91.057925,3.399000
191,KUM & GO #0302,"I-35, EXIT 193 & SR 106",Clear Lake,IA,43.135090,-93.373651,3.185667
69531,Kwik Star#223,"I-35, EXIT 194 & US-18/SR-122",Clear Lake,IA,43.135090,-93.373651,3.079000
67009,PILOT TRAVEL CENTER #407,"I-35, EXIT 194",Clear Lake,IA,43.135090,-93.373651,3.659000
67009,PILOT TRAVEL CENTERS #407,"I-35, EXIT 194",Clear Lake,IA,43.135090,-93.373651,3.659000
52684,KWIK STAR #348,US-30/US-67,Clinton,IA,41.842365,-90.242816,3.624000
9995,LOVES TRAVEL STOP #411,"I-35 & I-80, EXIT 125 & US-6",Clive,IA,41.612128,-93.800877,3.340667
70737,CASEYS #2272,I-80/US-6 EXIT 155 & SR-117,Colfax,IA,41.679795,-93.236279,3.099000
66030,Colfax Travel Center,"I-80, EXIT 159 & SR-117",Colfax,IA,41.679795,-93.236279,3.149000
4292,KUM & GO #0032,"I-80/US-6, EXIT 155 & SR-117",Colfax,IA,41.679795,-93.236279,3.082333
7007,KUM & GO #0201,"I-80, EXIT 242",Coralville,IA,41.698795,-91.596800,3.294000
71985,Brew #12,US-20 & SR-31,Correctionville,IA,42.477592,-95.783158,3.559000
69401,CASEYS #3205,"I-29, EXIT 47 & US-275/SR-92",Council Bluffs,IA,41.236147,-95.853393,3.599000
52577,PILOT TRAVEL CENTER #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,41.236147,-95.853393,3.659000
52577,PILOT TRAVEL CENTERS #329,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,41.236147,-95.853393,3.659000
184,SAPP BROS TRAVEL CENTER,"I-29 & I-80, EXIT 1B",Council Bluffs,IA,41.236147,-95.853393,3.719000
50,TA COUNCIL BLUFFS TRAVEL CENTER,"I-29 & I-80, EXIT 3",Council Bluffs,IA,41.236147,-95.853393,3.725667
67175,KWIK STAR #428,SR-9,Cresco,IA,43.371746,-92.116287,3.524000
70660,CASEYS #3852,"I-35, EXIT 33 & US-34",Creston,IA,41.060314,-94.364727,3.349000
52405,FLYING J TRAVEL PLAZA #636,"I-80, EXIT 292",Davenport,IA,41.556820,-90.603948,3.872333
69171,KWIK STAR #215,US-61,Davenport,IA,41.556820,-90.603948,3.649000
71368,Kwik Star #1071,I-280 E and US-61 N,Davenport,IA,41.556820,-90.603948,3.324000
68708,LOVES TRAVEL STOP #476,"I-80, EXIT 292 & SR-130",Davenport,IA,41.556820,-90.603948,3.862333
71446,SPEEDWAY #4221,I-80 Exit 292,Davenport,IA,41.556820,-90.603948,3.749000
71872,KWIK STAR #1189,"I-80, EXIT 110",De Soto,IA,41.537777,-94.009953,3.224000
69746,Maverik Country Store #5014,I-80 E EXIT 110 & HWY169,De Soto,IA,41.537777,-94.009953,3.099000
63699,DEWITT TRAVEL MART,"US-30, EXIT 313",De Witt,IA,41.822712,-90.544087,3.599000
69288,KWIK STAR #207,"US-61, EXIT 311B & US-30",De Witt,IA,41.822712,-90.544087,3.624000
71563,Kwik Star #1081,SR-9,Decorah,IA,43.301618,-91.784750,3.579000
62316,BP,US-20,Delaware,IA,42.472111,-91.338259,3.299000
1112,BC AMPRIDE TRUCK PLAZA,US-59/SR-141,Denison,IA,42.015886,-95.352404,3.399000
70417,CASEYS #3434,US-63,Denver,IA,42.668220,-92.333942,3.499000
67178,KWIK STAR #701,US-63,Denver,IA,42.668220,-92.333942,3.499000
69850,KUM & GO #0539,"I-80 E, & SR-415 EXIT 135",Des Moines,IA,41.572590,-93.610243,3.072333
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,41.572590,-93.610243,3.027333
69379,Kum & Go #0535,US-6 & US-65,Des Moines,IA,41.572590,-93.610243,2.987333
64859,QUICK FUEL #2901,"I-35/I-80, EXIT 136",Des Moines,IA,41.572590,-93.610243,3.137333
52470,QUIKTRIP #562,"I-80, EXIT 136",Des Moines,IA,41.572590,-93.610243,3.047333
67285,CASEY'S #4504,"I-35, EXIT 159 & CR-C47",Dows,IA,42.658364,-93.502041,3.299000
64860,BP TRUCK PLAZA,US-61/US-151,Dubuque,IA,42.498901,-90.707258,3.489000
9851,KWIK STOP #86,US-151/US-52/US-61,Dubuque,IA,42.498901,-90.707258,3.489000
4331,KWIK STOP C STORES,US-61/US-151,Dubuque,IA,42.498901,-90.707258,3.559000
73120,Kwik Star #1184,US 61,Dubuque,IA,42.498901,-90.707258,3.489000
71823,MARKER 126,US HWY 20,Duncombe,IA,42.469788,-93.996792,3.059000
70774,CASEYS #3079,"US-20, EXIT 71 & US-71",Early,IA,42.461098,-95.152411,3.299000
71094,BP,US-63 & SR-137,Eddyville,IA,41.159335,-92.630333,3.379000
69876,LOVES TRAVEL STOP #684,"I-35, EXIT 133 & SR-175",Ellsworth,IA,42.310239,-93.581877,3.689000
67140,Maverik Country Store #5069,I-35 EXIT 133,Ellsworth,IA,42.310239,-93.581877,3.095667
71321,Kwik Star #1119,US-18,Emmetsburg,IA,43.114798,-94.679579,3.449000
70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,43.399735,-94.834216,3.332333
63580,FLYING J TRAVEL PLAZA #637,"I-380, EXIT 68",Evansdale,IA,42.465698,-92.269402,3.779000
4349,ROAD RANGER #144,"I-380, EXIT 68US-20, EXIT 68",Evansdale,IA,42.465698,-92.269402,3.729000
64862,218 FUEL EXPRESS,US-218 & US-18,Floyd,IA,43.128185,-92.739944,3.489000
69855,LOVES TRAVEL STOP #670,US-18,Floyd,IA,43.128185,-92.739944,3.649000
70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,43.257083,-93.636556,3.449000
6434,AMPRIDE ALL ROUND TRUCK STOP,US-20,Fort Dodge,IA,42.509863,-94.175675,3.299000
70297,KWIK STAR #509,SR-169 & BUS-20,Fort Dodge,IA,42.509863,-94.175675,3.202333
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,42.509863,-94.175675,3.202333
64863,FT MADISON FAST BREAK,US-61,Fort Madison,IA,40.621463,-91.346257,3.399000
70274,Kwik Star #920,US-18 & US-69,Garner,IA,43.099971,-93.603118,3.399000
70742,CASEYS #3653,SR-14,Greene,IA,42.896506,-92.803538,3.599000
67141,KUM & GO #0022,"I-80, EXIT 182 & SR-146",Grinnell,IA,41.735236,-92.724902,3.197333
69847,KWIK STAR #145,US-52,Guttenberg,IA,42.788556,-91.108775,3.599000
70010,Kwik Star #567,US-65 & SR-3,Hampton,IA,42.741989,-93.204992,3.504000
69998,CASEYS #3604,US-75,Hinton,IA,42.622790,-96.298150,3.299000
66055,WINDMILL BP,"US-20, EXIT 208 & SR-14",Holland,IA,42.400127,-92.798835,3.599000
70431,TA EXPRESS HOLSTEIN #941,I-20 E,Holstein,IA,42.487149,-95.542877,3.559000
71216,Maverik Country Store #5337,"I-35, EXIT 102 & SR-210",Huxley,IA,41.894376,-93.591306,3.092333
63652,CASEYS #3292,"I-380, EXIT 43 & US-20",Independence,IA,42.462193,-91.903152,3.599000
71698,Kwik Star #1142,hwy 6,Iowa City,IA,41.655654,-91.530863,3.134000
70042,Kwik Star #103,US-65,Iowa Falls,IA,42.519170,-93.267284,3.374000
60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,42.645805,-92.462397,3.599000
3530,SPARKYS ONE STOP #22,"I-35, EXIT 111B & US-30",Jefferson,IA,42.017743,-94.379422,3.232333
187,DUDLEYS CORNER,"I-35, EXIT 165 & SR-3",Latimer,IA,42.762921,-93.365518,3.232333
5341,KWIK STAR #1160,"US-75, EXIT 118 & SR-3",Le Mars,IA,42.781514,-96.173311,3.299000
71801,Love's Travel Stop #869,US HWY 75,Le Mars,IA,42.781514,-96.173311,3.455667
68349,SAPP BROS TRAVEL CENTER,"US-75, EXIT 116",Le Mars,IA,42.781514,-96.173311,3.269000
68451,CASEYS #3439,US-63,Lime Springs,IA,43.449899,-92.284064,3.565667
70763,CASEYS #3854,"US-20, EXIT 275 & SR-13",Manchester,IA,42.485339,-91.456086,3.545667
67847,E Z PICKENS,"US-20, EXIT 275 & SR-13",Manchester,IA,42.485339,-91.456086,3.579000
67274,KWIK STAR #790,"US-20, EXIT 275 & SR-13",Manchester,IA,42.485339,-91.456086,3.562333
71143,CASEYS #3904,SR-141,Manning,IA,41.909630,-95.064442,3.209000
69820,CUBBYS #304,SR-7,Manson,IA,42.528638,-94.540064,3.299000
66867,KWIK STAR #212,"US-61, EXIT 156",Maquoketa,IA,42.060530,-90.663862,3.624000
68048,CASEYS #3961,SR-3 & SR-143,Marcus,IA,42.822401,-95.806842,3.299000
71076,Kwik Star #589,US-151,Marion,IA,42.044596,-91.586160,3.524000
10109,GIT N GO CONVENIENCE STORE #34,"US-30, EXIT 185 & SR-14",Marshalltown,IA,42.034300,-92.906266,3.119000
64479,YESWAY #1148,"US-30, EXIT 186",Marshalltown,IA,42.034300,-92.906266,3.245667
70600,KWIK STAR #1027,US-65,Mason City,IA,43.147762,-93.200403,3.264000
64868,MEDIAPOLIS FAST BREAK,US-61,Mediapolis,IA,41.007901,-91.163705,3.349000
73082,KWIK STAR #1153,US 71,Milford,IA,43.340632,-95.146655,3.324000
70779,CASEYS #3204,"I-80, EXIT 29 & I-880, EXIT 29A",Minden,IA,41.469409,-95.543198,3.159000
69658,Missouri Travel,"I-29, EXIT 75 & US-30",Missouri Valley,IA,41.559319,-95.902635,3.424000
4389,TAYLOR QUIK-PIK,"I-29, EXIT 75 & US-30",Missouri Valley,IA,41.559319,-95.902635,3.399000
60242,KWIK STAR #711,US-18/US-52,Monona,IA,43.049843,-91.391056,3.624000
67151,CASEYS #2523,"SR-163, EXIT 29 & SR-14",Monroe,IA,41.518945,-93.103739,3.199000
71088,KARDES,US-151,Monticello,IA,42.230425,-91.185925,3.399000
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,40.714071,-94.237225,3.164000
69309,PILOT TRAVEL CENTER #1012,"US-218, EXIT 42B & US-34",Mount Pleasant,IA,40.962205,-91.547162,3.565667
67416,CASEYS #4025,US-61/SR-92,Muscatine,IA,41.419361,-91.067286,3.299000
71899,LOVES TRAVEL STOP #882,US-61/SR-92,Muscatine,IA,41.419361,-91.067286,3.439000
64871,STEWART ROAD FAST BREAK,CR-X61,Muscatine,IA,41.419361,-91.067286,3.299000
66538,KUM & GO #0023,"I-80, EXIT 23",Neola,IA,41.451904,-95.618914,3.157333
69521,CASEYS #3319,"US-30, EXIT 158",Nevada,IA,42.018078,-93.469303,2.989000
68276,KWIK STAR #895,US-18/US-63 EXIT 204,New Hampton,IA,43.056219,-92.314725,3.449000
4373,KUM & GO #0043,"I-35, EXIT 43 & SR-207/CRG76",New Virginia,IA,41.181764,-93.731070,3.114000
71387,CASEYS #3954,"I-80, Exit 168",Newton,IA,41.696337,-93.040512,3.249000
70306,KWIK STAR #1001,US-6,Newton,IA,41.696337,-93.040512,3.249000
67066,LOVES TRAVEL STOP #361,"I-80, EXIT 168",Newton,IA,41.696337,-93.040512,3.762333
73083,Kwik Star #1213,I-380 EXIT 2,North Liberty,IA,41.743619,-91.611178,3.159000
69946,KUM & GO #0119,"I-35, EXIT 214 & SR-105",Northwood,IA,43.444091,-93.215969,3.115667
68052,CUBBYS #302,SR-39 & SR-175,Odebolt,IA,42.311842,-95.254378,3.315667
